Source,Text,GT,NLTK,Transformers,TextLength
imdb,Linksys should have some way to exchange a bad phone for a refurb unit or something!	,0,-0.5848,-0.999775230884552,85
imdb,Phone is sturdy as all nokia bar phones are.	,1,0.0,0.9927681684494019,45
imdb,Great phone.	,1,0.6249,0.9998034238815308,13
imdb,"When I placed my treo into the case, not only was it NOT snug, but there was A LOT of extra room on the sides.	",0,0.0,-0.9837895631790161,111
imdb,I'm pleased.	,1,0.4404,0.9998658299446106,13
imdb,Battery is terrible.	,0,-0.4767,-0.9994781017303467,21
imdb,I found the product to be easy to set up and use.	,1,0.4404,0.9977306127548218,50
imdb,The earpiece on this is too large or too heavy...it keeps falling out of my ear.	,0,-0.1531,-0.9996680617332458,81
imdb,Utter crap.. Sound quality is TERRIBLE.	,0,-0.5904,-0.9998099207878113,40
imdb,"The charger arrived within the promised timeframe, but it did not work.	",0,0.1901,-0.9997125864028931,72
imdb,"No ear loop needed, it's tiny and the sound is great.	",1,0.4404,0.999880313873291,54
imdb,"Finally, after three or four times the spring of the latch broke and I could not use it any longer on the visor.	",0,-0.4215,-0.9992619156837463,113
imdb,"The handsfree part works fine, but then the car tries to download the address book, and the Treo reboots.Overall, I still rate this device high.	",1,0.1027,0.9885323643684387,145
imdb,Talk about USELESS customer service.	,0,-0.5473,-0.9996998310089111,37
imdb,"It felt too light and ""tinny."".	",0,0.0,-0.9992667436599731,32
imdb,This does not fit the Palm Tungsten E2 and it broke the first time I tried to plug it in.	,0,-0.6007,-0.9994640946388245,90
imdb,I'm happy about this purchase- good quality and low price.	,1,0.6705,0.9990639686584473,59
imdb,I love the look and feel of Samsung flipphones.	,1,0.6369,0.9993985891342163,48
imdb,Its well-designed and very sharp -- the blue is a very nice color.	,1,0.4754,0.9998860955238342,67
imdb,Does everything it should and more.	,1,0.0,0.9997479319572449,36
imdb,I could not recommend these more.	,0,-0.2755,-0.8262072205543518,34
imdb,Nice Sound.	,1,0.4215,0.9998663663864136,12
imdb,"Looks good in the picture, but this case was a huge disappointment!!	",0,-0.281,-0.9997014403343201,69
imdb,Much less than the jawbone I was going to replace it with.	,1,0.0,-0.99962317943573,59
imdb,Setup went very smoothly.	,1,0.0,0.9992261528968811,26
imdb,its extremely slow and takes forever to do anything with it.	,0,0.0,-0.9988413453102112,61
imdb,"A must study for anyone interested in the ""worst sins"" of industrial design.	",0,-0.6597,-0.9991075992584229,77
imdb,The first thing that happened was that the tracking was off.	,0,0.0,-0.9994431734085083,61
imdb,"It is well made, easy to access the phone and has a handy, detachable belt clip.	",1,0.6124,0.993757426738739,81
imdb,Then I had to continue pairing it periodically since it somehow kept dropping.	,0,0.0,-0.9981626272201538,79
imdb,Can't upload ringtones from a third party.	,0,0.4019,-0.9989808797836304,43
imdb,"Bluetooth does not work, phone locks up, screens just flash up and now it just makes calls randomly while in my pocket locked.	",0,0.0,-0.9995274543762207,127
imdb,Truly awful.	,0,-0.0258,-0.9997932314872742,13
imdb,"It works fine on my Motorola 325 cellphone, and a lot better than the worn-out battery did.	",1,0.5719,0.9900622367858887,92
imdb,The volume for the ringer is REAL good (you have choices how loud).	,1,0.4404,0.9998108744621277,68
imdb,And none of the tones is acceptable.	,0,0.3182,-0.9997726082801819,37
imdb,camera color balance is AWFUL.	,0,-0.5766,-0.9997225403785706,31
imdb,"This product is clearly not ready for prime time, I don't care how cool it looks, if you can't tell a call is coming in it's worthless.	",0,-0.7096,-0.9997926950454712,136
imdb,I love the ringtones because they are so upbeat!	,1,0.6696,0.9998605251312256,49
imdb,Chinese Forgeries Abound!.	,0,0.0,0.9446662068367004,27
imdb,Easy to pair with my Samsung Cell.	,1,0.4404,0.9533371329307556,35
imdb,The instructions didn't explain that a microphone jack could be used.	,0,0.0,-0.9995670914649963,70
imdb,i would advise to not purchase this item it never worked very well.	,0,-0.2572,-0.9997977018356323,68
imdb,Too bad you have to pay up to $$$ a month for the service!	,0,-0.636,-0.9997121691703796,59
imdb,Works well.	,1,0.2732,0.9998486638069153,12
imdb,The nokia CA-42 USB cable did not work with my phone.	,0,0.0,-0.9997142553329468,54
imdb,Clear crisp sound.	,1,0.3818,0.9998597502708435,19
imdb,"I have to use the smallest earpieces provided, but it stays on pretty well.	",1,0.7876,0.9993849992752075,76
imdb,"The biggest complaint I have is, the battery drains superfast.	",0,-0.296,-0.9913654923439026,63
imdb,The design might be ergonomic in theory but I could not stand having these in my ear.	,0,0.0,-0.9783880710601807,86
imdb,Do NOT buy if you want to use the holster.	,0,0.0772,-0.9985658526420593,43
imdb,The phone can also take great pictures and even video clips.	,1,0.6249,0.9974856376647949,61
imdb,It doesn't make you look cool.	,0,0.3182,-0.9997463822364807,31
imdb,"Because both ears are occupied, background is not distracting at all.	",1,0.2235,0.9938924312591553,70
imdb,"Comfortable fit - you need your headset to be comfortable for at least an hour at a time, if not for an entire day.	",1,0.8442,0.9949221014976501,116
imdb,"Also, the phone doesn't seem to accept anything except CBR mp3s, preferably ripped by Windows Media Player.	",0,-0.2924,-0.9995822310447693,108
imdb,You can't beat the price on these.	,1,0.0,-0.9993239045143127,35
imdb,"* Comes with a strong light that you can use to light up your camera shots, and even flash SOS signals (seriously!	",1,0.5562,0.9992088675498962,115
imdb,lightweight and works well.	,1,0.2732,0.9997930526733398,28
imdb,So just beware.	,0,0.0,-0.9929743409156799,16
imdb,I love this cable - it allows me to connect any mini-USB device to my PC.	,1,0.6369,0.9996719360351562,74
imdb,So anyone near you will hear part of your conversation.	,0,0.0,0.8738624453544617,56
imdb,This is cool because most cases are just open there allowing the screen to get all scratched up.	,1,0.3182,0.9820517897605896,97
imdb,I bought this phone as a replacement for my StarTac and have regretted it since.	,0,-0.3818,-0.9992974996566772,81
imdb,Appears to actually outperform the original battery from China that came with my V325i.	,1,0.3182,-0.922274649143219,88
imdb,Can't store anything but phone numbers to SIM.	,0,0.0,-0.9974780678749084,47
imdb,"It lasts less than 3o minutes, if I actually try to use the phone.My wife has the same phone with the same problem.	",0,-0.4019,-0.9980344176292419,116
imdb,Poor quality.	,0,-0.4767,-0.9998111724853516,14
imdb,"jabra ear gels ""R"" the best!.	",1,0.0,0.9996878504753113,30
imdb,Not worth it.	,0,-0.1695,-0.9998005032539368,14
imdb,The phone crashed completely and now I have to get it replaced.	,0,0.0,-0.9997348785400391,64
imdb,"It quit working after I'd used it for about 18 months, so I just purchased another one because this is the best headset I've ever owned.	",1,0.6369,0.9986037611961365,137
imdb,"Unfortunately it will not recharge my iPhone 4s, despite connecting it from multiple power sources (iMac, external battery, wall outlet, etc).	",0,-0.34,-0.999579906463623,143
imdb,It was a great phone.	,1,0.6249,0.9993496537208557,22
imdb,if you simply want a small flip phone -- look elsewhere as the extra bells & whistles are mediocre.	,0,0.0772,-0.9998020529747009,100
imdb,"Good value, works fine - power via USB, car, or wall outlet.	",1,0.7269,0.9993577599525452,61
imdb,My phone doesn't slide around my car now and the grip prevents my phone from slipping out of my hand.	,1,0.5423,0.8011718392372131,102
imdb,This is simply the BEST bluetooth headset for sound quality!	,1,0.7371,0.9997518062591553,61
imdb,Think it over when you plan to own this one!This sure is the last MOTO phone for me!	,0,0.4374,-0.990043044090271,85
imdb,"In the span of an hour, I had two people exclaim ""Whoa - is that the new phone on TV?!?	",1,0.0,-0.9936856031417847,88
imdb,I have always used corded headsets and the freedom from the wireless is very helpful.	,1,0.807,0.9972705841064453,86
imdb,"This case has passed the one year mark and while it shows signs of wear, it is 100% functional.	",1,0.0,0.995729923248291,96
imdb,"Other than that, the leather is nice and soft; the fit is very tight; the cut out for the face is a good shape.	",1,0.7037,0.9997993111610413,112
imdb,It has everything I need and I couldn't ask for more.	,1,0.0,0.9991366863250732,54
imdb,After receiving and using the product for just 2 days it broke.	,0,-0.4215,-0.9982131719589233,64
imdb,This product is great... it makes working a lot easier I can go to the copier while waiting on hold for something.	,1,0.4215,0.9994489550590515,115
imdb,None of the three sizes they sent with the headset would stay in my ears.	,0,0.0,-0.9996762871742249,74
imdb,T-Mobile has the best customer service anywhere.	,1,0.6369,0.9995412230491638,49
imdb,Arrived quickly and much less expensive than others being sold.	,1,0.0,-0.9963701963424683,64
imdb,We have tried 2 units and they both failed within 2 months.. Pros	,0,-0.5106,-0.999450147151947,66
imdb,"Provides good protection and looks classy, too.	",1,0.7003,0.9997329115867615,48
imdb,Krussel Always good.	,1,0.4404,0.9998636841773987,21
imdb,"The tracfonewebsite is user friendly and makes it easy toactivate, etc.	",1,0.7269,0.9967894554138184,72
imdb,The design is very good.4.	,1,0.0,0.9998610019683838,27
imdb,I great reception all the time.	,1,0.6249,0.9998651146888733,32
imdb,I would highly recommend this product.	,1,0.4201,0.9996341466903687,39
imdb,"Couldn't use the unit with sunglasses, not good in Texas!	",0,-0.4015,-0.9992550015449524,58
imdb,It dit not work most of the time with my Nokia 5320.	,0,0.0,-0.9987596273422241,53
imdb,"Bought mainly for the charger, which broke soon after purchasing.	",0,-0.4215,-0.9646965265274048,66
imdb,"If you like a loud buzzing to override all your conversations, then this phone is for you!	",0,0.4199,-0.857365071773529,91
imdb,Fantastic buy and will get again for whatever my next phone is	,1,0.5574,0.9850427508354187,63
imdb,"stay away from this store, be careful.	",0,0.1531,-0.996565580368042,39
imdb,This BlueAnt Supertooth hands-free phone speaker is AWESOME.	,1,0.7034,0.9995049834251404,61
imdb,Does not fit.	,0,-0.2755,-0.9997900724411011,14
imdb,.... Item arrived quickly and works great with my Metro PCS Samsung SCH-r450 slider phone and Sony Premium Sound in ear plugs.	,1,0.6249,0.9993563294410706,127
imdb,"It is light, has plenty of battery capacity, and is very confortable to wear for somewhat extended periods of time.	",1,0.0,-0.9226740598678589,116
imdb,disappointing.	,0,-0.4939,-0.9998024106025696,15
imdb,Blue Ant is easy to use.	,1,0.4404,0.9987271428108215,25
imdb,Cheap but hey it works.. Was pleasantly suprised given the low cost of this item.	,1,0.3612,0.9856827855110168,82
imdb,The camera on the phone may be used as a dustpan when indoors... I'd rather be using a disposable then this.	,0,0.0,-0.9994737505912781,109
imdb,Then a few days later the a puff of smoke came out of the phone while in use.	,0,0.0,-0.9982168674468994,78
imdb,It's very convenient and simple to use - gets job done & makes the car ride so much smoother.	,1,0.0,0.9926134347915649,94
imdb,The nano stated it.My son was dissapointed.	,0,0.0,-0.9934448599815369,44
imdb,The sound quality is excellent as well.	,1,0.7003,0.9998724460601807,40
imdb,Its the best headset I have used.	,1,0.6369,0.9986024498939514,34
imdb,Would not reccommend.	,0,0.0,-0.9234437346458435,22
imdb,They have been around for years and carries the highest quality of anti-glare screen protector that I have found to date.	,1,0.0,0.999430775642395,122
imdb,Just what I wanted.	,1,0.0,0.999569833278656,20
imdb,This particular model would not work with my Motorola Q smartphone.	,0,0.0,-0.9994816780090332,68
imdb,wont work right or atleast for me.	,0,0.0,0.9992876052856445,35
imdb,in addition it feels &amp; looks as if the phone is all lightweight cheap plastic.	,0,0.0,-0.9993036389350891,83
imdb,"But now that it is ""out of warranty"" the same problems reoccure.Bottom line... put your money somewhere else... Cingular will not support it.	",0,-0.607,-0.9998103976249695,142
imdb,"I really wanted the Plantronics 510 to be the right one, but it has too many issues for me.The good	",0,0.5927,-0.9952977299690247,100
imdb,Great product.	,1,0.6249,0.9998757243156433,15
imdb,Crisp and Clear.	,1,0.3818,0.9998594522476196,17
imdb,AFter the first charge kept going dead after 12 minutes.	,0,-0.6486,-0.9920680522918701,57
imdb,"VERY cheap plastic, creaks like an old wooden floor.	",0,0.3612,-0.9997156858444214,53
imdb,"I get absolutely horrible reception in my apartment, where with other phones I have not had this problem.	",0,-0.7856,-0.9959651827812195,106
imdb,The reception has been generally good.	,1,0.4404,0.9998204708099365,39
imdb,"Excellent sound, battery life and inconspicuous to boot!.	",1,0.6114,0.9994438886642456,58
imdb,Great bluetooth!.	,1,0.6588,0.999732494354248,18
imdb,I highly recommend this case.	,1,0.4201,0.9998545050621033,30
imdb,WORTHWHILE.	,1,0.34,0.9998723268508911,12
imdb,This is a great deal.	,1,0.6249,0.9996781349182129,22
imdb,"After my phone got to be about a year old, it's been slowly breaking despite much care on my part.	",0,-0.3875,-0.9992058873176575,99
imdb,I am sorry I made this purchase.	,0,-0.0772,-0.9995266795158386,33
imdb,I bought these hoping I could make my Bluetooth headset fit better but these things made it impossible to wear.	,0,0.5574,-0.9995356202125549,112
imdb,Treo and T-Mobile refused to replace it again and forced me to buy another phone without any kind of upgrade discount.	,0,-0.6369,-0.9995651245117188,119
imdb,It was horrible!.	,0,0.0,-0.9997252225875854,18
imdb,I don't think it would hold it too securly on your belt.	,0,0.0,-0.994900107383728,57
imdb,This allows the possibility of double booking for the same date and time after the first.	,0,0.0,-0.9037759304046631,90
imdb,They work about 2 weeks then break.	,0,0.0,-0.9763714671134949,36
imdb,It is simple to use and I like it.	,1,0.3612,0.9998219013214111,35
imdb,"It's a great tool for entertainment, communication, and data management.Oh, be sure to use ActiveSync 4.2 for optimal data synchronization results!	",1,0.8999,0.999269962310791,148
imdb,I can't use this case because the smell is disgusting.	,0,-0.5267,-0.9988644123077393,55
imdb,NOT WHAT I WANTED.	,0,0.0,-0.9997851252555847,19
imdb,I own 2 of these cases and would order another.	,1,0.0,-0.9929817318916321,48
imdb,Great Phone.	,1,0.6249,0.9998034238815308,13
imdb,I bought this battery with a coupon from Amazon and I'm very happy with my purchase.	,1,0.6901,0.9998263120651245,85
imdb,"The internet access was fine, it the rare instance that it worked.	",0,0.2023,0.9995546936988831,67
imdb,Perfect for the PS3.	,1,0.5719,0.9998263716697693,21
imdb,"Five star Plus, plus.	",1,0.0,0.9994795322418213,22
imdb,A good quality bargain.. I bought this after I bought a cheapy from Big Lots that sounded awful and people on the other end couldn't hear me.	,1,-0.0258,0.9930014610290527,142
imdb,$50 Down the drain.	,0,0.0,-0.9952990412712097,20
imdb,I tried talking real loud but shouting on the telephone gets old and I was still told it wasn't great.	,0,-0.6642,-0.9997613430023193,103
imdb,"Good , works fine.	",1,0.5719,0.999850332736969,19
imdb,For the price this was a great deal.	,1,0.6249,0.9990156292915344,37
imdb,"Great price, too!	",1,0.6588,0.9997442960739136,18
imdb,"If there is a wind, it is completely useless.	",0,-0.4754,-0.9997590780258179,46
imdb,Yes it's shiny on front side - and I love it!	,1,0.8016,0.9998799562454224,46
imdb,Does Not Work.	,0,0.0,-0.9997495412826538,15
imdb,"At first I thought I was grtting a good deal at $7.44, until I plugged it into my phone (V3c Razr).	",0,0.4404,-0.9976351261138916,100
imdb,The reception through this headset is excellent.	,1,0.5719,0.9998470544815063,49
imdb,2 thumbs up to this seller	,1,0.0,0.9991527199745178,27
imdb,"I have a Verizon LG phone and they work well together, good reception and range that exceeds 20 feet line of sight.	",1,0.6124,0.9997484087944031,116
imdb,Improper description.... I had to return it.	,0,0.0,-0.9996935129165649,45
imdb,#1 It Works - #2 It is Comfortable.	,1,0.5106,0.9998364448547363,36
imdb,Battery charge-life is quite long.	,1,0.0,-0.993245542049408,35
imdb,The Jabra EarGels fit my ears very well.	,1,0.5984,0.9989820718765259,41
imdb,Battery has no life.	,0,-0.296,-0.9992745518684387,21
imdb,I checked everywhere and there is no feature for it which is really disappointing.	,0,-0.6901,-0.997961163520813,83
imdb,Product is exactly as described.	,1,0.0,0.9961102604866028,33
imdb,Gets a signal when other Verizon phones won't.	,1,0.0,-0.9579229354858398,47
imdb,Doesn't do the job.	,0,0.0,-0.9995888471603394,20
imdb,I would recommend it.	,1,0.3612,0.999706506729126,22
imdb,Plan on ordering from them again and again.	,1,0.0,-0.9793156385421753,44
imdb,"That being said, for a phone, the camera is very nice; many cool effects to play with, and video is decent as well.	",1,0.8464,0.9998123645782471,116
imdb,I have been very satisfied with this cell phone from day one.	,1,0.4754,0.9860477447509766,62
imdb,They keep getting better and better (this is my third one and I've had numerous Palms too).	,1,0.7003,0.9207102656364441,92
imdb,Awkward to use and unreliable.	,0,-0.1531,-0.9997575879096985,31
imdb,The shipping time was also very quick!	,1,0.0,-0.9451397657394409,39
imdb,Not as good as I had hoped.	,0,0.05,-0.9997935891151428,28
imdb,Good case!.	,1,0.4926,0.9997577667236328,12
imdb,Doesn't Work.	,0,0.0,-0.9997673630714417,14
imdb,Really good product.	,1,0.4927,0.9998692274093628,21
imdb,Unfortunately it did not work.	,0,-0.34,-0.9997637271881104,31
imdb,All three broke within two months of use.	,0,-0.4215,-0.9864398837089539,42
imdb,dont buy it.	,0,0.0,-0.9974488019943237,13
imdb,"My father has the V265, and the battery is dying.	",0,0.0,-0.9997377991676331,50
imdb,"However, the ear pads come off easily and after only one week I lost one.	",0,0.0258,-0.9987339377403259,74
imdb,"The calls drop, the phone comes on and off at will, the screen goes black and the worst of all it stops ringing intermittently.	",0,-0.7783,-0.9996820092201233,128
imdb,"Horrible, horrible protector.	",0,-0.7906,-0.9985328316688538,30
imdb,I don't like this Nokia either.	,0,-0.2755,-0.9923874139785767,32
imdb,"Reaching for the bottom row is uncomfortable, and the send and end keys are not where I expect them to be.3.	",0,-0.2023,-0.9996872544288635,109
imdb,I have bought this Nokia cell phone a few weeks ago and it was a nightmare.	,0,0.0,-0.9995492696762085,76
imdb,It would take too long to describe how bad my customer service experience has been with Amazon.	,0,-0.4215,-0.9998134970664978,96
imdb,the only VERY DISAPPOINTING thing was there was NO SPEAKERPHONE!!!!	,0,-0.8767,-0.998904287815094,68
imdb,Terrible.. My car will not accept this cassette.	,0,-0.2924,-0.9997740387916565,49
imdb,"Product is useless, since it does not have enough charging current to charge the 2 cellphones I was planning to use it with.	",0,-0.4215,-0.9998006224632263,125
imdb,It's not what it says it is.	,0,0.0,-0.9997671842575073,29
imdb,Stay Away From the Q!.	,0,0.0,-0.9993302822113037,23
imdb,Used and dirty.	,0,-0.4404,-0.9984325170516968,16
imdb,Very unreliable service from T-mobile !	,0,0.0,-0.9997314214706421,40
imdb,Not good enough for the price.	,0,-0.3412,-0.9997952580451965,31
imdb,I bought two of them and neither will charge.	,0,0.0,-0.9995418787002563,46
imdb,It looks very nice.	,1,0.4754,0.9998445510864258,20
imdb,"This is an excellent tool, especially when paired with your phone's auto-answer.	",1,0.5719,0.9996224045753479,81
imdb,I have read other's reviews here but I haven't had any problem with it.	,1,0.438,0.9862128496170044,72
imdb,These products cover up the important light sensor above the ear outlet.	,0,0.2023,-0.7714802622795105,73
imdb,Comfortable in my hand.	,1,0.7579,0.9998425841331482,24
imdb,Just does not work.	,0,0.0,-0.9997897148132324,20
imdb,Poor Reliability.	,0,-0.4767,-0.9997012615203857,18
imdb,(It works!)	,1,0.0,0.9998547434806824,12
imdb,"If I take a picture, the battery drops a bar, and starts beeping, letting me know its dieing.	",0,0.0,-0.9898613691329956,94
imdb,"Terrible product, and waste of money!	",0,-0.7345,-0.999815046787262,38
imdb,Last time buying from you.	,0,0.0,0.9855930805206299,27
imdb,It was a waste of my money.	,0,-0.4215,-0.9997825026512146,28
imdb,So far it has worked like a charm.	,1,0.6369,0.999862790107727,35
imdb,"I have only had it for a few weeks, but so far, so good.	",1,0.7654,0.9998462200164795,57
imdb,"But, in any case, the best part is, you can download these pictures to your laptop using IR, or even send pictures from your laptop to the phone.	",1,0.6369,-0.9725918769836426,146
imdb,Would recommend this item.	,1,0.3612,0.9997307658195496,27
imdb,It's been my choice headset for years.Great sound; good volume; good noise cancellation.	,1,0.7003,0.9996469020843506,89
imdb,"Nice case, feels good in your hands.	",1,0.6908,0.9998501539230347,37
imdb,The item received was Counterfeit.	,0,0.0,-0.9996467232704163,35
imdb,"Just really good.. So far, probably the best BT headset I have ever had.	",1,0.6369,0.9998639822006226,73
imdb,Works fine.	,1,0.2023,0.9998669624328613,12
imdb,I received my headset in good time and was happy with it.	,1,0.765,0.9998691082000732,58
imdb,I was very pleased to see that I could replace my well travled swivel holster for my Blackberry flip.	,1,0.6478,0.9953783750534058,102
imdb,My sister has one also and she loves it.	,1,0.5719,0.9998494982719421,41
imdb,Good Quality.	,1,0.4404,0.9998518228530884,14
imdb,This is by far the worst purchase I've made on Amazon.	,0,-0.5267,-0.999787449836731,55
imdb,Excellent dual-purpose headset.	,1,0.5719,0.9997563362121582,32
imdb,Excellent!.	,1,0.0,0.999863862991333,12
imdb,Does not work for listening to music with the cingular 8125.	,0,0.0,-0.9993395805358887,61
imdb,"It seems completely secure, both holding on to my belt, and keeping the iPhone inside.	",1,0.4005,0.9993579983711243,87
imdb,"The bottowm line...another worthless, cheap gimmick from Sprint.	",0,-0.4404,-0.9997954964637756,65
imdb,Having trouble with volume.	,0,-0.4019,-0.9993510842323303,28
imdb,The only good thing was that it fits comfortably on small ears.	,1,0.6908,-0.9573614001274109,64
imdb,WARNING - DO NOT BUY!!.	,0,-0.4559,-0.9994804263114929,24
imdb,"I am pairing this with my iphone, and I could not be happier with it so far.	",1,-0.4168,-0.8830366134643555,77
imdb,"When it opens, the battery connection is broken and the device is turned off.	",0,-0.4767,-0.9985674619674683,78
imdb,"I didn't want the clip going over the top of my ear, causing discomfort.	",0,-0.3009,-0.99862140417099,73
imdb,Best headset ever!!!.	,1,0.7249,0.9997909069061279,22
imdb,Don't trust their website and don't expect any helpful support.	,0,-0.3257,-0.9989812970161438,64
imdb,It was that loud.Glad to say that the Plantronics 510 maintains a flawless connection to my cell and with no static during normal use.	,1,0.2732,0.9952318072319031,135
imdb,The speaker is of low quality so as making the ring tones sound very cheap.	,0,-0.2732,-0.9997788667678833,76
imdb,"Fits comfortably, came with three sizes of earbud tips.	",1,0.4215,0.9980523586273193,56
imdb,Excellent product for the price.	,1,0.5719,0.999858558177948,33
imdb,Bad Reception.	,0,-0.5423,-0.9997785687446594,15
imdb,This product is very High quality Chinese CRAP!!!!!!	,0,0.0,-0.5440983176231384,53
imdb,It was quite comfortable in the ear.	,1,0.5563,0.9997769594192505,37
imdb,Great phone.	,1,0.6249,0.9998034238815308,13
imdb,Don't buy this product - It fails!.	,0,0.0,-0.9997384548187256,36
imdb,Everything about this product is wrong.First	,0,0.0,-0.9995415806770325,45
imdb,The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.	,1,0.5777,-0.994498074054718,137
imdb,"This was utterly confusing at first, which caused me to lose a couple of very, very important contacts.	",0,-0.3657,-0.9997236132621765,104
imdb,Terrible phone holder.	,0,-0.4767,-0.9996716976165771,23
imdb,The cutouts and buttons are placed perfectly.	,1,0.6369,0.9998810291290283,46
imdb,I love being able to use one headset for both by land-line and cell.	,1,0.6369,0.9932408928871155,69
imdb,Problem is that the ear loops are made of weak material and break easily.	,0,-0.4939,-0.9941055178642273,74
imdb,Not nearly as good looking as the AMAZON picture makes it look.	,0,0.007,-0.999758780002594,64
imdb,"But despite these few flaws, this case is of exceptional quality and well worth the additional costs of owning an official OEM product.	",1,0.4588,0.99982088804245,136
imdb,How stupid is that?	,0,-0.5267,-0.9997416138648987,20
imdb,"I can hear while I'm driving in the car, and usually don't even have to put it on it's loudest setting.	",1,0.0,0.9967116713523865,104
imdb,Seller shipped quickly and much cheaper than the competitors.	,1,0.0,0.9988386034965515,62
imdb,"Good show, Samsung.	",1,0.4404,0.9998326301574707,20
imdb,So I bought about 10 of these and saved alot of money.	,1,0.4215,-0.5877254009246826,55
imdb,It always cuts out and makes a beep beep beep sound then says signal failed.	,0,-0.6705,-0.9996547102928162,77
imdb,Couldn't figure it out	,0,0.0,-0.9995335340499878,23
imdb,"My phone sounded OK ( not great - OK), but my wife's phone was almost totally unintelligible, she couldn't understand a word being said on it.	",0,-0.0466,-0.9994943737983704,143
imdb,So I had to take the battery out of the phone put it all back together and then restart it.	,0,0.0,-0.999165952205658,92
imdb,"While I managed to bend the leaf spring back in place, the metal now has enough stress that it will break on the next drop.	",0,-0.5994,-0.9520187377929688,124
imdb,Leopard Print is wonderfully wild!.	,1,0.636,0.9998841285705566,36
imdb,Works for me.	,1,0.0,0.9997990727424622,14
imdb,"Saggy, floppy piece of junk.	",0,0.0,-0.9998087882995605,29
imdb,much better than the hard plastic cases.	,1,0.3612,0.9984315633773804,41
imdb,It also had a new problem.	,0,-0.4019,-0.9990203380584717,27
imdb,Happy so far!.	,1,0.6114,0.9998772740364075,15
imdb,cool phone.	,1,0.3182,0.9995542764663696,12
imdb,Works good.	,1,0.4404,0.9998368620872498,12
imdb,Motorola finally got the voice quality of a bluetooth headset right.	,1,0.0,0.9914661645889282,69
imdb,It looses connection to the phone even when it is within a couple feet between the two.	,0,-0.1531,-0.999357283115387,88
imdb,"but it is great, i would really recommend it	",1,0.8844,0.9998471140861511,45
imdb,Makes it easier to keep up with my bluetooth when I'm not wearing it.	,0,0.4215,-0.9880901575088501,70
imdb,As I said above....PRETTY USELESS!	,0,-0.5893,-0.9997937083244324,35
imdb,Never got it!!!!!	,0,0.0,-0.9950475096702576,18
imdb,This pair of headphones is the worst that I have ever had sound-wise.	,0,-0.6249,-0.9997740983963013,70
imdb,[...] down the drain because of a weak snap!	,0,-0.4926,-0.999630868434906,45
imdb,Does not charge the Cingular (ATT) 8525 phone.	,0,0.0,-0.9948317408561707,47
imdb,"You get extra minutes so that you can carry out the call and not get cut off.""	",1,0.2057,0.87486332654953,79
imdb,"However, after about a year, the fliptop started to get loose and wobbly and eventually my screen went black and I couldn't receive and place calls.	",0,-0.3182,-0.9997240900993347,149
imdb,I kept catching the cable on the seat and I had to pull the phone out to turn it on an off.	,0,0.0,-0.9988977313041687,92
imdb,The headset fulfills my requirements so I am happy with my purchase.	,1,0.7165,0.9998400211334229,69
imdb,Logitech Bluetooth Headset is a 10!.	,1,0.0,0.8699260950088501,37
imdb,"I like the fact that it rests lightly against your ear, rather than inside.	",1,0.3612,0.9901150465011597,76
imdb,A lot of websites have been rating this a very good phone and so do I.	,1,0.4927,0.9974108934402466,71
imdb,I have tried these cables with my computer and my iPod and it works just fine.	,1,0.2023,0.9997532367706299,79
imdb,"The mic there is a joke, and the volume is quite low.	",0,-0.0498,-0.9997919201850891,54
imdb,I'm returning them.	,0,0.0,0.9914538860321045,20
imdb,I does not maintain a connection with the computer while it is on my lap.	,0,0.0,-0.9996718168258667,74
imdb,It is easy to turn on and off when you are in the car and the volume controls are quite accessable.	,1,0.4404,0.9965822696685791,100
imdb,I have had mine for about a year and this Christmas I bought some for the rest of the family.	,1,0.0,0.9944214820861816,94
imdb,"Otherwise, easy to install and use, clear sound.	",1,0.6705,-0.6958155632019043,49
imdb,nice leather.	,1,0.4215,0.9998515248298645,14
imdb,I had to purchase a different case.	,0,0.0,-0.9983389973640442,36
imdb,It is a joy to use.	,1,0.5859,0.9998844265937805,20
imdb,Very much disappointed with this company.	,0,-0.5233,-0.999803364276886,42
imdb,Very satisifed with that.	,1,0.0,0.9762988090515137,26
imdb,It didn't charge for me.	,0,0.0,-0.9736605882644653,25
imdb,This is the phone to get for 2005.... I just bought my S710a and all I can say is WOW!	,1,0.7027,0.9963657259941101,87
imdb,Buttons are too small.	,0,0.0,-0.9993173480033875,23
imdb,Just reading on the specs alone makes you say WOW.	,1,0.5473,0.9992934465408325,51
imdb,Love it.. Great armband.	,1,0.8519,0.999882161617279,25
imdb,I really like this product over the Motorola because it is allot clearer on the ear piece and the mic.	,1,0.4201,0.9759989380836487,103
imdb,"However, the keypads are so tinny that I sometimes reach the wrong buttons.	",0,-0.4588,-0.9946182370185852,76
imdb,I exchanged the sony ericson z500a for this and I'm pretty happy with that decision.	,1,0.7845,0.9998344779014587,85
imdb,I was very impressed with the price of the cases.	,1,0.5256,0.9997594356536865,50
imdb,Also makes it easier to hold on to.	,1,0.4215,0.9955077171325684,36
imdb,"I use this product in a motor control center where there is a lot of high voltage humming from the equipment, and it works great!	",1,0.6588,0.9998041987419128,130
imdb,It's pretty easy.	,1,0.7269,0.9994933605194092,18
imdb,I cannot make calls at certain places.	,0,0.2732,-0.9975165128707886,39
